video_id,title,creation_date,description,author,source
rvjMCyZX9mU,Wahlwerbespot zur Hamburgischen Bürgerschaftswahl,2025-01-17T15:06:59Z,"Unser Wahlwerbespot zur Hamburgischen Bürgerschaftswahl mit unseren Spitzenkandidierenden Britta und Patrick. 


Erfahre mehr unter: https://voltdeutschland.org/
Unterstütze unsere Bewegung: https://voltdeutschland.org/spenden
Mach mit: https://voltdeutschland.org/mitmachen-gegen-rechts

Volt Deutschland // Volt Europa
Holen wir uns die Zukunft zurück!
#VoltDeutschland #MARAL #BTW25 #WiroholenunsdieZukunftzurück
#Bundestagswahl #Bundestagswahl2025 

Folg uns auf den Socials:
Instagram: https://www.instagram.com/VoltDeutschland
TikTok: https://www.tiktok.com/@voltdeutschland
Facebook: https://www.facebook.com/VoltDeutschland
X (Twitter): https://twitter.com/VoltDeutschland
LinkedIn: https://www.linkedin.com/company/volt-deutschland",Volt Deutschland,https://www.youtube.com/watch?v=rvjMCyZX9mU
