video_id,title,description,author,source,embedded
O0mkXPa7KFw,Claudia Roths Rede bei der 50. BDK in Wiesbaden,Claudia Roths Rede bei der 50. BDK in Wiesbaden,BÜNDNIS 90/DIE GRÜNEN,https://www.youtube.com/watch?v=O0mkXPa7KFw,True
qFNGvlZu9OQ,Annalena Baerbocks Rede zur aktuellen Lage auf der 50. BDK in Wiesbaden,Annalena Baerbocks Rede zur aktuellen Lage auf der 50. BDK in Wiesbaden,BÜNDNIS 90/DIE GRÜNEN,https://www.youtube.com/watch?v=qFNGvlZu9OQ,True
DZt3wRcVI48,Emily Bünings Abschiedsrede auf der 50. BDK in Wiesbaden,Emily Bünings Abschiedsrede auf der 50. BDK in Wiesbaden,BÜNDNIS 90/DIE GRÜNEN,https://www.youtube.com/watch?v=DZt3wRcVI48,True
LiqFL10vGlE,Terry Reintkes Rede zur Verabschiedung von Emily Büning auf der 50. BDK in Wiesbaden,Terry Reintkes Rede zur Verabschiedung von Emily Büning auf der 50. BDK in Wiesbaden,BÜNDNIS 90/DIE GRÜNEN,https://www.youtube.com/watch?v=LiqFL10vGlE,True
e92kSko6YSw,Omid Nouripours Abschiedsrede auf der 50. BDK in Wiesbaden,,BÜNDNIS 90/DIE GRÜNEN,https://www.youtube.com/watch?v=e92kSko6YSw,True
wb2A0dFsehg,Wolfgang Ischingers Rede zum Abschied von Omid Nouripour auf der 50. BDK in Wiesbaden,Wolfgang Ischingers Rede zum Abschied von Omid Nouripour auf der 50. BDK in Wiesbaden,BÜNDNIS 90/DIE GRÜNEN,https://www.youtube.com/watch?v=wb2A0dFsehg,True
UqYx18V9CY4,Emily Bünings Eröffnungsrede auf der 50. BDK in Wiesbaden,Emily Bünings Eröffnungsrede auf der 50. BDK in Wiesbaden,BÜNDNIS 90/DIE GRÜNEN,https://www.youtube.com/watch?v=UqYx18V9CY4,True
d2jdRP6DkhM,Robert Habeck über Verantwortung | #BDK50,"Verantwortung ist nichts, was man einfach für sich behauptet – sie muss verdient werden. Führung heißt nicht, sich über andere zu stellen, sondern Antworten zu finden, die groß genug sind für die Herausforderungen unserer Zeit. #TeamRobert",BÜNDNIS 90/DIE GRÜNEN,https://www.youtube.com/watch?v=d2jdRP6DkhM,True
a2YItorNF1E,Robert Habecks Rede zu seiner Kandidatur für den Bundestagswahlkampf 2025 | #BDK50,"„Meine Kandidatur ist ein Angebot für Deutschland.“

In seiner Rede macht Robert Habeck den Menschen in diesem Land ein Angebot voller Zuversicht und Tatkraft. Er spricht über die Verantwortung, die Herausforderungen unserer Zeit anzupacken und Lösungen zu finden. „Es ist ein Angebot, das auf Zuhören setzt und den Mut zur Erneuerung hat.“

Habeck richtet seine Worte an alle Menschen und betont die Bedeutung von sozialem Zusammenhalt, Bildung und Investitionen in eine nachhaltige Infrastruktur, die vor allem die Kommunen stärkt. Seine Kernbotschaften:

➡️ Für eine gleichberechtigte Gesellschaft: Wie gleiche Rechte und Chancen für alle das Land stärker machen.
➡️ Für eine sichere Welt: Warum Putins Krieg in der Ukraine auch ein Angriff auf die Freiheitsrechte Europas ist.
➡️ Für eine ökologische Zukunft: Wie die grüne Transformation und Investitionen in erneuerbare Energien helfen, die großen Krisen unserer Zeit zu bewältigen und Freiheit nachhaltig zu schützen.
➡️ Für ein starkes Europa: Warum Deutschland und Europa nur zusammen gewinnen können.

In einer klaren Absage an Stillstand und Populismus setzt Habeck auf Pragmatismus und Verantwortungsbewusstsein: „Unsere Gesellschaft braucht eine Politik, die die Zukunft aktiv gestaltet, statt die Probleme von gestern zu konservieren.“ Mit Blick auf das große Ziel, Deutschland und Europa sicher und zukunftsfähig zu machen, tritt Habeck entschlossen an.",BÜNDNIS 90/DIE GRÜNEN,https://www.youtube.com/watch?v=a2YItorNF1E,True
75fLg4WjI9Y,Kateryna Mishchenkos Rede auf der 50. BDK von Bündnis90/Die Grünen,Kateryna Mishchenkos Rede auf der 50. BDK von Bündnis90/Die Grünen,BÜNDNIS 90/DIE GRÜNEN,https://www.youtube.com/watch?v=75fLg4WjI9Y,True
SeXP6lNa-Hs,Pressekonferenz mit Emily Büning am 12.11.2024,Pressekonferenz mit Emily Büning am 12.11.2024,BÜNDNIS 90/DIE GRÜNEN,https://www.youtube.com/watch?v=SeXP6lNa-Hs,True
Xh3LXW2mVFI,Pressekonferenz mit Ricarda Lang am 11.11.2024,Pressekonferenz mit Ricarda Lang am 11.11.2024,BÜNDNIS 90/DIE GRÜNEN,https://www.youtube.com/watch?v=Xh3LXW2mVFI,True
9ePpFYi_toU,Mit dir. Mit euch.,Mit Robert. Mit Annalena. Mit dir. Für die Menschen in Deutschland. Bist du dabei?,BÜNDNIS 90/DIE GRÜNEN,https://www.youtube.com/watch?v=9ePpFYi_toU,True
MiNCRGWta2k,Omid Nouripours Statement zum Koalitionsbruch,"Unser Land braucht Stabilität – nicht nur in Worten, sondern in konkreten Taten. Denn die Lage ist ernst: Klimakrise, soziale Unsicherheit, internationale Spannungen.


Wir wollen eine Regierung, die Sicherheit und Klarheit bringt und die notwendigen Vorhaben umsetzt. Deshalb heißt es jetzt: Einen geordneten Übergang organisieren und alles dafür tun, damit dieses Land in den nächsten Wochen gut regiert wird.",BÜNDNIS 90/DIE GRÜNEN,https://www.youtube.com/watch?v=MiNCRGWta2k,True
2PwgMFpbZHA,Ricarda Lang zum Koalitionsbruch,Trump wurde gewählt und in Deutschland zerbricht die Ampel - ein paar Gedanken zu diesem verrückten Tag gestern.,BÜNDNIS 90/DIE GRÜNEN,https://www.youtube.com/watch?v=2PwgMFpbZHA,True
