video_id,title,description,author,source,embedded
vOUaRiwnOM4,"Klaus Ernst: ""Immer mehr Altersarmut – das ist unerträglich!""","Immer mehr Menschen können von ihren Löhnen und Renten kaum mehr vernünftig leben, geschweige denn sich Wohlstand aufbauen. Das müssen wir ändern! Wir brauchen nicht nur stabile, sondern bessere Renten! 

16 Millionen Menschen verdienen momentan so wenig, dass sie nach 45 Jahren harter Arbeit weniger als 1.200€ Rente bekommen würden. Gute Renten brauchen gute Löhne. Es ist völlig klar, dass wir dafür die Gewerkschaften als starke Partner im Land brauchen. Während die Energie- und Lebensmittelpreise steigen, wollen uns die üblichen Akteure - von der Ampel bis zum BND - scheinbar für dumm verkaufen: Denn nach Jahren kann man uns immer noch nicht sagen, wer die Nord Stream Pipelines weggesprengt und damit die Energiekrise in unserem Land massiv verschärft hat. Oder besser: Man will es uns nicht sagen! Man hat Angst davor, dass die Wahrheit dazu führt, dass die militärische Unterstützung für die Ukraine lauter kritisiert wird. Das ist verantwortungslos!

#bsw #unserlandverdientmehr #altersarmut #rente #sozialegerechtigkeit",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=vOUaRiwnOM4,True
pitsxl0Y51c,"Friederike Benda: ""Gegen Gängelung, Überwachung und Zensur!""","Immer mehr Kontrolle über das Denken und Handeln der eigenen Bevölkerung, Meinungskorridore werden schmaler: Als wären die da oben kleine Könige und keine Volksvertreter, hagelt es Strafanzeigen. Wenn Bürger den grünen Wirtschaftsminister Habeck einen Schwachkopf nennen, droht nach § 188 eine Hausdurchsuchung und eine Anzeige. 

Politische Interessenkonflikte werden zu moralischen Fragen verklärt. Die Regierung zu kritisieren, fühlt sich heute fast schon an wie Majestätsbeleidigung – wie zu Zeiten von Kaiser Wilhelm. Dafür haben sie sogar einen neuen Begriff erfunden: „Delegitimierung des Staates“.

Das BSW ist angetreten, um diese Entwicklung zu stoppen – wir wollen Bürgerrechte und freie Debatten. Wir sind die Partei, die fairen, sachlichen Streit will, sich für Meinungsfreiheit einsetzt und gegen Zensur-Instrumente wie Digital Service Acts, Chatkontrolle und andere Überwachungsfantasien eintritt. Deshalb am 23. Februar: BSW wählen!

#bsw #habeck #zensur #meinungsfreiheit #bundestagswahl2025 #überwachung #dsa #unserlandverdientmehr",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=pitsxl0Y51c,True
eUMr6ECbTxI,"Sevim Dağdelen: ""Schluss mit US-Angriffswaffen auf deutschem Boden!""","Klare Worte von Sevim Dagdelen, außenpolitische Sprecherin der BSW-Gruppe im Deutschen Bundestag, beim Bundesparteitag in Bonn: Nicht US-Milliardäre entscheiden über die Regierung und die Politik in Deutschland, sondern das deutsche Volk. Alle Staatsgewalt geht vom Volk aus, so steht es im Grundgesetz. Nicht vom Adel, nicht vom Klerus, nicht von irgendwelchen reichen Leuten. Das BSW wird immer wieder an diese revolutionäre Erkenntnis des Aufklärers Rousseau erinnern. Wir, das BSW, wir sind die demokratische Erneuerungsbewegung in Deutschland!

Und es sind eben auch nicht die US-Präsidenten, die über die Sicherheit der Menschen in Deutschland den Daumen senken. Deshalb lehnt das BSW auch wie die Mehrheit der Bevölkerung die Stationierung von US-Angriffswaffen auf deutschem Boden ab. 

#unserlandverdientmehr #bsw #bundestagswahl2025 #frieden #usa #ukraine #gaza #diplomatie #wagenknecht",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=eUMr6ECbTxI,True
m3r9Q6XZzjs,"Amid Rabieh: ""Wir wollen die asoziale Marktwirtschaft ändern!""","Unser stellvertretender Parteivorsitzende Amid Rabieh bringt es beim Bonner Parteitag auf den Punkt, worum es dem BSW bei den kommenden Wahlen geht:

„Wir  wollen, dass wer tüchtig arbeitet, auch anständig bezahlt wird und natürlich auch eine auskömmliche Rente bekommt. Eigentlich eine pure Selbstverständlichkeit  in einer sozialen Marktwirtschaft. Aber vieles was selbstverständlich war, wird in Frage gestellt und muss politisch wieder erkämpft werden.  Und die kommende Wahl, ist vielleicht die letzte Gelegenheit das Ruder rumzureisen. Wir wollen es versuchen. Mit einem klaren Kurs für Frieden, Freiheit und Gerechtigkeit. Für einen politischen Neuanfang 2025.“

#bsw #unserlandverdientmehr #sozialegerechtigkeit #bundestagswahl2025 #wagenknecht",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=m3r9Q6XZzjs,True
44J7zlJ9mCg,"Oliver Ruhnert: ""Was wir wollen, ist Frieden und soziale Gerechtigkeit!""","Viele Menschen haben sich von der Politik abgewendet. Im Spitzensport wäre jeder dieser Regierungen viel früher gefeuert worden für das, was sie in diesem Land angerichtet haben, meint Fußballmanager Oliver Ruhnert.
 
Aber auch die AfD ist keine Alternative – sie ist längst zur NPD im neuen Gewand geworden. Höcke und Co. stehen nicht für Lösungen, sondern für Spaltung und Hetze, betonte unser BSW-Spitzenkandidat für Berlin auf dem Bundesparteitag.

Viele Menschen, die aus Protest AfD gewählt haben, sind nicht rechts. Jetzt gibt es eine echte Alternative: BSW. Wir setzen auf Vernunft statt Radikalisierung, auf Gerechtigkeit statt Ausgrenzung!

#unserlandverdientmehr #bsw #frieden #gerechtigkeit #bundestagswahl2025",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=44J7zlJ9mCg,True
4YQQTl6AAus,"Paul Schreyer: ""Die Corona-Zeit war eine internationale, autoritäre Entgleisung""","Multipolar-Chefredakteur Paul Schreyer klagte wegen der RKI-Protokolle gegen die Regierung. Beim BSW-Parteitag forderte der Journalist einen Corona-Untersuchungsausschuss im Bundestag: „Es muss darüber gesprochen werden, was passiert ist und was so nicht wieder passieren soll.""",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=4YQQTl6AAus,True
dlSU8K5axck,"Shervin Haghsheno ""Man muss den Frieden wählen, wenn man ihn haben will!""","Beim Bundesparteitag brachte unser stellvertretender Bundesvorsitzender, Shervin Haghsheno, den Leitantrag des Bundesvorstands zum Wahlprogramm ein. Es steht unter dem Motto ""Unser Land verdient mehr"". Bei dieser Wahl geht es um die großen Linien der Politik. Mit unserem Programm machen wir den Menschen ein Angebot für einen politischen Neuanfang in Deutschland. Ein Neuanfang für eine Friedenspolitik, eine vernünftige Wirtschaftspolitik, eine gerechte Leistungsgesellschaft und für mehr Freiheit und Sicherheit. 

Wer uns sein Vertrauen gibt, trägt dazu bei, dass es ab dem 23. Februar im höchsten Deutschen Parlament eine starke Stimme für Frieden, für Vernunft und für Gerechtigkeit gibt.

#bsw #frieden #gerechtigkeit #wirtschaftspolitik  #diplomatie #unserlandverdientmehr",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=dlSU8K5axck,True
aT87oN-C5mA,"Oskar Lafontaine: ""Sicherheit gibt es nur gemeinsam!""","Diplomatie ist im deutschen Außenministerium zum Fremdwort geworden, kritisiert Oskar Lafontaine, politisches Urgestein unseres Landes, auf dem Bundesparteitag des #BSW in Bonn.

Es herrscht die Sprache des Krieges. Ein neues Wettrüsten hat begonnen, nachdem nahezu alle Verträge über Rüstungskontrolle und vertrauensbildende Maßnahmen ausgelaufen sind oder aufgekündigt wurden. Die Hochrüstung verschlingt immer mehr Ressourcen und erhöht die Kriegsgefahr, statt sie zu verringern. Im Atomzeitalter kann man nicht kriegstüchtig werden. Gegen Atomwaffen helfen nicht noch mehr Panzer und Kampfjets, und es helfen auch keine Bunker oder die Schulung von Unternehmen, wie sie die im Kriegsfall an die Ostfront ziehenden Truppen unterstützen sollen.

Sicherheit lässt sich nur gemeinsam, nicht gegeneinander erreichen. Deshalb ist eine neue Entspannungspolitik so notwendig – damit wir friedenstüchtig werden.",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=aT87oN-C5mA,True
omTIwAnjdgQ,"Oskar Lafontaine: ""Nordstream wieder in Betrieb nehmen!""","Fulminante Schlussrede von Oskar Lafontaine beim BSW-Bundesparteitag in Bonn über die Doppelmoral bei Russland, und dass wir unter diesen Maßstäben auch kein Gas bei den USA kaufen dürften!

Die Wahrheit ist klar: Ohne günstiges Gas aus Russland bleiben sinkende Energiepreise ein Traum. Die Nord-Stream-Pipeline MUSS wieder in Betrieb genommen werden - nicht trotz, sondern gerade wegen unserer wirtschaftlichen und sozialen Verantwortung.

#bsw #unserlandverdientmehr #frieden #gerechtigkeit #wirtschaft",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=omTIwAnjdgQ,True
mJv2HezOfrg,"""Kriege durch Verhandlungen beenden, nicht durch Waffen!"" #bsw #frieden #wagenknecht #diplomatie","Täglich sterben Menschen in der Ukraine. Wann begreift die Bundesregierung endlich, dass Kriege nicht durch immer mehr Waffen beendet werden? 

Warum wir unbedingt verhindern müssen, dass Friedrich Merz uns mit der Lieferung von Taurus-Raketen zur unmittelbaren Kriegspartei macht und warum es ein starkes BSW braucht, denn mit Taurus-Merz, mit Umfaller-Olaf, mit den wilden Sofakriegern von den Grünen und den neuen Aufrüstungsfanatikern von der AfD wäre der Frieden in Deutschland in großer Gefahr.",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=mJv2HezOfrg,True
0zi_4JJOWCk,"Michael Lüders: ""Wir müssen mehr auf Diplomatie setzen!""","Diplomatie ist zu einem Schimpfwort verkommen, während Waffenlieferungen in Krisengebiete als moralisch gerechtfertigt verkauft werden. Doch wie kann eine Regierung, die sich als moralisch inszeniert, Waffen in Kriegsgebiete liefern, ohne überhaupt den Versuch zu unternehmen, Konflikte durch Verhandlungen zu lösen? Das ist kein Ausdruck von Werteorientierung, sondern von moralischer Verwahrlosung, meint Michael Lüders, BSW-Spitzenkandidat für Sachsen-Anhalt.

Frieden braucht Verhandlungen, nicht Waffen. Es ist Zeit, dass Deutschland aufhört, sich als Handlanger internationaler Konflikte zu profilieren, und stattdessen Verantwortung übernimmt – mit echter Diplomatie und einer Politik, die Kriege verhindert statt befeuert.

#unserlandverdientmehr verdientmehr #bsw #frieden #gaza #ukraine #frieden",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=0zi_4JJOWCk,True
1yphO-rV38o,"Sahra Wagenknecht: ""Unser Land verdient mehr!""","Wir brauchen Politiker mit Rückgrat, die sich für Diplomatie und Frieden einsetzen – kein wahnwitziges ""Aufrüsten für Donald"", für das die AfD genauso steht wie Taurus-Merz und die grünen Sofakrieger. Unser Land braucht echte Kompetenz statt Schwafelei und Blackrock-Lobbyismus. Wir brauchen billige Energie statt billige Wahlversprechen. Die Zeit der kleineren Übel ist vorbei. Denn die vielen kleinen Übel haben zu dem großen Übel geführt, in dem sich Deutschland heute befindet. Unser Land braucht einen echten Neuanfang. 

#unserlandverdientmehr #bsw #wagenknecht #frieden #gerechtigkeit #bundestagswahl2025",Bündnis Sahra Wagenknecht,https://www.youtube.com/watch?v=1yphO-rV38o,True
