video_id,title,description,author,source,embedded
LDWXs25qBTg,"Ines Schwerdtner Über Trump, Friedrich Merz Und Den Drohenden Rechtsruck!","Ines Schwerdtner spricht im ZDF-Morgenmagazin über die drohenden Sozialstaatskürzungen unter Friedrich Merz. Dem werden wir als Linke unseren Widerstand entgegen setzen! Gegen den drohenden Rechtsruck setzen wir unsere soziale Politik. Wir kämpfen dafür, das Leben der breiten Mehrheit wieder bezahlbar wird. Die Mieten müssen bezahlbar sein und die Preise müssen runter!",DIE LINKE,https://www.youtube.com/watch?v=LDWXs25qBTg,True
icNmKeox5fI,Gregor Gysi: Bei uns ist keine Stimme verschwendet - wählt Die Linke! #shorts,"Wir liegen wieder bei 5 % aber hört trotzdem gut zu, was Gregor Gysi da sagt.👆 Bei uns ist keine Stimme verschwendet - ganz im Gegenteil.

Wir legen uns mit denen da oben an - für dich und mit dir. Es gibt immer mehr Milliardäre in Deutschland und gleichzeitig drohen immer mehr Menschen arm zu werden: So geht es nicht weiter.

Während andere Parteien Sündenböcke ganz unten suchen, stehen wir solidarisch zusammen und boxen nach oben. Deshalb am 23. Februar die Linke wählen!",DIE LINKE,https://www.youtube.com/watch?v=icNmKeox5fI,True
cwrozgknZaQ,Die Linke legt sich mit den Reichen und den Rechten an❗️ #shorts,"Es waren die Konservativen, die 1933 die Schlüssel zur Macht an die Nazis übergaben. In dem irrigen Glauben, die Nazis einhegen zu können, kam es am 30.1.1933 zu der Machtübertragung an Hitler.

In dieser Woche will die Union mit den Stimmen der AfD zum ersten Mal einen Antrag im Parlament durchbringen. Dies ist ein Dammbruch, ein erster Schritt, um in Zukunft auch Koalitionen zu ermöglichen.

Diese Abläufe der Normalisierung können überall in Europa beobachtet werden. Momentan sehen wir in Österreich, dass die Konservativen lieber Juniorpartner in einer Regierung mit der extremen Rechten sein wollen, als mit den Sozialdemokraten zu regieren.

Wir stehen als Linke fest und geschlossen gegen diesen Kurs und werden nicht mitmachen bei dem Bruch des humanitärem Völkerrechts. Wir werden niemals nach unten treten. Wir legen uns mit den Reichen und den Rechten an. Versprochen.",DIE LINKE,https://www.youtube.com/watch?v=cwrozgknZaQ,True
EYLr3L3vATg,"St. Pauli Präsident Redet KLARTEXT Über Kommerz Im Fußball, Die WM In Saudi-Arabien & PYROTECHNIK","Als langjähriger Fan ist es Jan van Aken eine besondere Freude, die erste Folge seines neuen Podcast ""Wenn ich mir was wünschen dürfte"" mit dem Präsidenten des FC St. Pauli, Oke Göttlich, aufzunehmen. Wir sprechen über den „kaputten“ Profifußball, wie ein anderer Fußball möglich wäre und das Spannungsverhältnis zwischen Profisport und wirtschaftlichem Druck. 

Jans Podcast findet ihr überall wo es Podcasts gibt, oder direkt hier: https://was-wuenschen.podigee.io/

#Bundesliga #DFB #Fußball",DIE LINKE,https://www.youtube.com/watch?v=EYLr3L3vATg,True
ju94aKCwzJI,"Heidi Reichinnek Im Talk Mit @Aljosha_ Über Politik, LGBTQ Rechte Und Die AfD!","Heidi Reichinnek, Spitzenkandidatin der LINKEN, startet ihren allerersten Videopodcast – und hat Netflix-Star @Aljosha_ („Queer Eye Deutschland“) zu Gast! Gemeinsam reden sie über Kinderarmut, LGBTQ+-Rechte und den Kampf gegen rechte Hetze. Wie soll man sich gesund ernähren, wenn das Geld hinten und vorne nicht reicht? Welches Coming Out war schlimmer - das vor den Eltern oder das Bekenntnis zur Linken für die kommende Bundestagswahl? Und wieso werden Superreiche nicht ausreichend besteuert? Es wird persönlich, ehrlich und emotional: Denn echte Veränderungen schafft man nur zusammen!

Hier findest du den Kanal von Aljoscha: https://www.youtube.com/@Aljosha_",DIE LINKE,https://www.youtube.com/watch?v=ju94aKCwzJI,True
KA9AyhY-5mg,Ines Schwerdtner über die Abschiebepläne von Merz & den Angriff auf Linke Abgeordnete Gökay Akbulut!,"Friedrich Merz reißt die Brandmauer zur AfD ein – mit CDU-Plänen, die gegen demokratische Prinzipien und geltendes Recht verstoßen. Geflüchtete sollen ungeprüft abgewiesen, EU-Reisefreiheit eingeschränkt, Menschen unbefristet eingesperrt werden. Ein kalkulierter Rechtsruck im Wahlkampf, um von sozialen Problemen abzulenken. 

Außerdem äußerte sich Ines Schwerdtner über den rassistischen Angriff auf unsere Abgeordnete Gökay Akbulut, bei dem diese durch einen Flaschenwurf verletzt wurde.",DIE LINKE,https://www.youtube.com/watch?v=KA9AyhY-5mg,True
ghTCPucNOLw,MIETEN-WAHNSINN: Warum Olaf Scholz nichts gegen die Abzocke tut!,,DIE LINKE,https://www.youtube.com/watch?v=ghTCPucNOLw,True
cj6gDpkpip0,So will Linke Politiker Ferat Koçak AfD & Co. Schlagen!,"Ferat Koçak möchte am 23.2. für Neukölln in den Bundestag einziehen. Als Enkelkind anatolischer Gastarbeiter kennt er den Alltag der Menschen aus erster Hand. Er kämpft mit denen, die nie eine Stimme hatten, die gegen rechts stehen, die sich nach einer gerechten Gesellschaft sehnen. 

Ferat Koçak kann das erste Direktmandat für Die Linke im Westen gewinnen und damit Geschichte schreiben. Er könnte beweisen, dass linke Politik mehrheitsfähig ist, wenn sie die hart arbeitenden Menschen in den Mittelpunkt stellt. 

Mit seinem Team hat er bereits an über 35.000 Türen geklopft und die Anliegen der Menschen ins Zentrum seiner Kandidatur gestellt. Gemeinsam mit den Neuköllner:innen möchte er das Direktmandat gewinnen und Neukölln kraftvoll und entschlossen im Bundestag vertreten. 

Weitere Infos auf: https://teamferat.de/ Unterstütze Ferat und spende jetzt für seinen Wahlkampf: https://www.die-linke-neukoelln.de/spenden/ Und am 23.2.: Erststimme Ferat Koçak, Zweitstimme Die Linke! 

Filmed by Lukas Reiter & Maximiliano Dilger / edited by Valentin Hansen & Sebastian von Gumpert",DIE LINKE,https://www.youtube.com/watch?v=cj6gDpkpip0,True
U-K2z-oYK74,"Frau, Leben, Freiheit! Unsere Spitzenkandidatin in Hamburg Cansu Özdemir!",,DIE LINKE,https://www.youtube.com/watch?v=U-K2z-oYK74,True
TtX1dH3rRqU,Bodo Ramelow ENTLARVT Die AfD Propaganda!,"Bodo Ramelow spricht Klartext: Die rechte Hetze gegen Flüchtlinge ist gefährlich und lenkt von den eigentlichen Herausforderungen ab. Statt Sündenböcke zu suchen, braucht es eine geordnete Migrationspolitik, faire Verfahren und echte Lösungen für den Fachkräftemangel. Rassismus löst keine Probleme – er verschärft sie!",DIE LINKE,https://www.youtube.com/watch?v=TtX1dH3rRqU,True
